pitch,start,end,velocity,instrument
50,85.38452999999998,85.70504249999999,123,0
68,85.38452999999998,85.7611321875,123,0
72,85.38452999999998,85.7771578125,123,0
62,85.38452999999998,85.87331156249999,123,0
38,85.38452999999998,86.11369593749998,122,0
74,85.38452999999998,86.14574718749999,99,48
38,85.43260687499999,85.92138843749999,125,33
60,85.769145,86.08164468749999,110,0
70,85.9614525,86.137734375,123,60
36,86.00952937499999,86.297990625,119,33
70,86.15375999999999,86.4822853125,123,60
66,86.15375999999999,86.394144375,18,0
62,86.15375999999999,86.61850312499999,123,0
70,86.15375999999999,87.37170749999999,122,0
34,86.15375999999999,88.87010343749999,121,0
46,86.15375999999999,88.91818031249998,123,0
74,86.15375999999999,86.2178625,86,48
77,86.15375999999999,89.3027953125,74,48
70,86.15375999999999,92.26753593749999,92,48
82,86.15375999999999,92.33965124999999,88,48
34,86.20183687499998,87.18741281249999,125,33
77,86.53837499999999,86.7707465625,122,60
58,86.53837499999999,86.97907968749999,107,0
77,86.92298999999998,87.28356656249998,123,60
65,86.92298999999998,87.35568187499999,123,0
62,86.92298999999998,87.37972031249998,123,0
79,87.307605,87.53196374999999,123,60
58,87.307605,87.71625843749999,105,0
34,87.35568187499999,87.53997656249999,121,33
79,87.69221999999999,88.10888624999998,123,60
62,87.69221999999999,88.16497593749999,122,0
65,87.69221999999999,88.18901437499999,122,0
70,87.69221999999999,88.25311687499999,120,0
34,87.74029687499998,87.97266843749999,125,33
80,88.07683499999999,88.37330906249998,122,60
58,88.07683499999999,89.41497468749999,117,0
34,88.124911875,88.42939874999999,125,33
80,88.46144999999999,88.862090625,122,60
70,88.46144999999999,88.6617703125,117,0
62,88.46144999999999,88.7739496875,122,0
65,88.46144999999999,88.78997531249999,122,0
80,88.46144999999999,89.25471843749999,90,48
34,88.50952687499999,88.70183437499999,125,33
36,88.70183437499999,88.89414187499999,125,33
82,88.846065,89.25471843749999,122,60
38,88.89414187499999,89.27074406249999,125,33
80,89.23067999999999,89.59125656249999,119,60
67,89.23067999999999,89.59125656249999,123,0
63,89.23067999999999,90.36048656249999,122,0
51,89.23067999999999,90.63292218749999,122,0
39,89.23067999999999,90.79317843749999,121,0
75,89.23067999999999,89.60728218749999,90,48
79,89.23067999999999,90.72907593749999,92,48
39,89.26273124999999,89.5752309375,125,33
79,89.61529499999999,90.304396875,118,60
58,89.61529499999999,90.62490937499999,102,0
75,89.61529499999999,90.69702468749999,18,48
39,89.64734624999998,89.82362812499998,125,33
67,89.99990999999999,90.4726659375,117,0
39,90.03196125,90.28035843749998,125,33
77,90.384525,90.5768325,123,60
65,90.384525,90.5688196875,114,0
39,90.41657624999999,90.79317843749999,125,33
75,90.5768325,90.72907593749999,122,60
63,90.5768325,90.81721687499999,115,0
77,90.76914,91.95503624999999,119,60
58,90.76914,91.00952437499998,123,0
65,90.76914,91.24990874999999,123,0
62,90.76914,91.26593437499999,123,0
50,90.76914,92.19542062499998,119,0
38,90.76914,92.33965124999999,119,0
74,90.76914,92.31561281249999,98,48
77,90.76914,92.3957409375,73,48
38,90.80119124999999,91.00151156249999,125,33
58,91.15375499999999,92.09125406249998,93,0
38,91.18580624999998,91.41016499999999,125,33
62,91.53836999999999,91.85888249999999,117,0
65,91.53836999999999,92.01112593749998,117,0
38,91.57042125,91.77074156249999,125,33
75,91.92298499999998,92.16336937499999,123,60
63,91.92298499999998,92.13933093749999,107,0
38,91.95503624999999,92.33965124999999,125,33
74,92.1152925,92.3076,116,60
62,92.1152925,92.3076,115,0
75,92.3076,93.50952187499999,119,60
60,92.3076,92.77234312499999,122,0
63,92.3076,92.78035593749999,118,0
48,92.3076,93.8540728125,121,0
36,92.3076,93.86208562499999,119,0
72,92.3076,93.90214968749999,91,48
75,92.3076,95.44862249999998,83,48
36,92.35567687499999,92.62811249999999,125,33
55,92.69221499999999,93.14093249999999,63,0
36,92.74029187499998,92.99670187499999,125,33
60,93.07682999999999,93.45343218749998,117,0
63,93.07682999999999,93.52554749999999,117,0
36,93.124906875,93.4854834375,125,33
70,93.46144499999998,93.573624375,121,60
55,93.46144499999998,93.82202156249998,112,0
31,93.50952187499999,93.88612406249999,125,33
70,93.6537525,93.82202156249998,122,60
71,93.84606,94.18259812499998,122,60
63,93.84606,94.3027903125,117,0
59,93.84606,94.31080312499999,122,0
44,93.84606,95.2963790625,122,0
71,93.84606,95.13612281249999,92,48
68,93.84606,95.50471218749999,67,48
32,93.89413687499999,95.4726609375,125,33
73,94.23067499999999,94.4790721875,119,60
56,94.23067499999999,94.64734124999998,107,0
71,94.42298249999999,94.67137968749999,120,60
73,94.61528999999999,94.78355906249999,119,60
59,94.61528999999999,95.36048156249998,121,0
63,94.61528999999999,95.45663531249998,117,0
71,94.80759749999999,94.94381531249999,119,60
73,94.99990499999998,95.13612281249999,119,60
56,94.99990499999998,95.31240468749999,109,0
71,95.19221249999998,95.32843031249999,121,60
70,95.38452,97.1152875,120,60
39,95.38452,99.95983593749999,121,0
51,95.38452,99.97586156249999,117,0
63,95.38452,96.8348390625,63,48
70,95.38452,96.91496718749998,77,48
39,95.43259687499999,99.51913124999999,125,33
27,95.43259687499999,99.53515687499998,125,33
63,95.76913499999999,99.87970781249999,114,0
67,96.15374999999999,96.51432656249999,117,0
70,96.53836499999998,96.91496718749998,120,0
72,96.92298,97.32362062499999,116,0
68,96.92298,97.39573593749999,121,0
75,96.92298,97.66817156249999,18,48
80,96.92298,97.68419718749999,51,48
68,96.92298,97.71624843749998,76,48
72,96.92298,97.72426124999998,60,48
75,97.30759499999999,97.72426124999998,112,0
67,97.69220999999999,98.13291468749999,116,0
70,97.69220999999999,98.17297874999998,118,0
70,97.69220999999999,98.50951687499999,90,48
67,97.69220999999999,98.54958093749998,96,48
75,98.07682499999999,98.50150406249999,116,0
69,98.46143999999998,98.85406781249999,118,0
66,98.46143999999998,98.926183125,108,0
69,98.46143999999998,98.99028562499998,63,48
66,98.46143999999998,99.26272124999998,63,48
75,98.84605499999999,99.24669562499999,119,0
68,99.23066999999999,99.72746437499998,120,0
65,99.23066999999999,99.83964375,119,0
68,99.23066999999999,99.79957968749999,88,48
65,99.23066999999999,99.96784874999999,97,48
75,99.61528499999999,99.89573343749998,121,0
58,99.99989999999998,100.52073281249999,119,0
34,99.99989999999998,102.86047406249999,121,0
46,99.99989999999998,105.88130437499998,123,0
34,99.99989999999998,100.95342468749999,125,33
53,100.384515,101.65855218749999,115,0
58,100.76912999999999,102.71624343749998,117,0
62,101.15374499999999,102.44380781249998,115,0
34,101.16977062499998,101.32201406249999,122,33
34,101.53034718749998,102.86047406249999,124,33
79,101.53835999999998,103.14893531249999,116,0
67,101.53835999999998,104.26271624999998,116,0
53,101.922975,102.35566687499998,101,0
65,102.30758999999999,103.0047046875,117,0
77,102.30758999999999,103.03675593749999,118,0
53,102.69220499999999,103.12489687499999,107,0
34,103.06880718749998,103.97425499999999,125,33
62,103.07681999999998,103.52553749999998,123,0
58,103.07681999999998,103.53355031249998,118,0
34,103.07681999999998,105.87329156249999,123,0
53,103.461435,104.70342093749998,104,0
58,103.84604999999999,105.75309937499999,113,0
34,104.22265218749999,104.374895625,125,33
62,104.23066499999999,105.12008718749999,116,0
34,104.60726718749999,105.40854843749999,125,33
79,104.61527999999998,106.22585531249999,116,0
67,104.61527999999998,106.22585531249999,116,0
53,104.999895,105.48066374999999,108,0
29,105.3764971875,106.14572718749999,123,33
77,105.38450999999999,106.11367593749999,118,0
65,105.38450999999999,106.11367593749999,118,0
53,105.76912499999999,106.17777843749998,115,0
62,106.14572718749999,108.84604499999999,122,65
34,106.14572718749999,107.03514937499999,125,33
58,106.15373999999998,106.48226531249999,122,0
62,106.15373999999998,106.93098281249999,122,0
46,106.15373999999998,109.21463437499999,123,0
34,106.15373999999998,109.23867281249998,123,0
53,106.53835499999998,107.7322640625,113,0
58,106.92296999999999,108.87008343749999,115,0
34,107.29957218749999,107.4598284375,122,33
62,107.30758499999999,108.49348124999999,115,0
34,107.68418718749999,109.21463437499999,125,33
67,107.69219999999999,109.29476249999999,117,0
79,107.69219999999999,109.30277531249999,116,0
53,108.07681499999998,108.67777593749999,115,0
77,108.46143,109.19059593749999,118,0
65,108.46143,109.26271124999998,120,0
53,108.84604499999999,109.24668562499998,114,0
58,108.86207062499999,109.14251906249999,123,65
60,109.21463437499999,109.55117249999999,123,65
31,109.22264718749999,110.10405656249999,125,33
58,109.23065999999999,109.67136468749999,120,0
62,109.23065999999999,110.08001812499998,123,0
43,109.23065999999999,112.32360562499998,122,0
62,109.57521093749999,111.40213218749999,123,65
55,109.61527499999998,110.93738906249999,116,0
58,109.99989,112.01110593749999,117,0
31,110.37649218749999,110.56078687499999,123,33
62,110.38450499999999,111.55437562499999,118,0
31,110.76110718749999,112.33963124999998,124,33
69,110.76911999999999,111.18578624999999,117,0
81,110.76911999999999,112.37969531249999,116,0
55,111.15373499999998,112.27552874999999,117,0
79,111.53835,112.2675159375,118,0
67,111.53835,112.38770812499999,121,0
62,111.92296499999999,112.05116999999998,117,0
62,111.93097781249999,112.2675159375,122,65
36,112.29956718749999,113.15693812499998,124,33
63,112.30757999999999,112.66815656249999,122,65
60,112.30757999999999,112.66014374999999,123,0
63,112.30757999999999,112.85245124999999,123,0
48,112.30757999999999,115.16014124999998,123,0
36,112.30757999999999,115.20020531249999,123,0
60,112.69219499999998,113.95821937499998,119,0
65,112.70020781249998,112.97264343749998,122,65
63,112.88450249999998,113.2691175,123,65
63,113.07680999999998,114.86366718749998,117,0
62,113.2691175,113.48546343749999,122,65
36,113.45341218749999,113.60565562499998,122,33
67,113.46142499999999,114.67937249999999,109,0
60,113.49347624999999,114.52712906249998,122,65
36,113.83802718749999,114.98385937499998,125,33
74,113.84603999999999,114.28674468749999,116,0
86,113.84603999999999,115.45661531249999,116,0
60,114.23065499999998,115.43257687499998,119,0
84,114.61526999999998,115.34443593749998,118,0
72,114.61526999999998,116.85885749999998,121,0
60,114.97584656249998,115.22424374999999,122,65
31,114.9918721875,115.41655124999998,123,33
63,114.99988499999999,115.72905093749999,121,0
62,115.17616687499999,115.37648718749999,122,65
36,115.37648718749999,116.50629374999998,125,33
36,115.38449999999999,115.83321749999999,123,0
67,115.38449999999999,116.11366593749999,123,0
48,115.38449999999999,116.89090874999998,123,0
63,115.39251281249999,115.70501249999998,122,65
65,115.73706374999999,116.01751218749999,122,65
60,115.76911499999999,116.51430656249998,114,0
36,115.96142249999998,116.19379406249999,99,0
63,115.97744812499998,116.28994781249999,122,65
63,116.15372999999998,116.53834499999999,118,0
62,116.27392218749999,116.46622968749999,122,65
31,116.5303321875,116.74667812499999,123,33
67,116.53834499999999,116.89892156249999,117,0
62,116.54635781249999,116.89892156249999,122,65
30,116.72263968749999,116.96302406249998,120,33
60,116.89892156249999,118.42936874999998,122,65
29,116.91494718749999,117.67616437499998,125,33
69,116.92295999999999,118.02872812499999,123,0
53,116.92295999999999,118.46141999999999,121,0
41,116.92295999999999,118.49347124999998,113,0
63,117.30757499999999,118.02872812499999,117,0
29,117.68417718749998,118.45340718749999,125,33
65,117.69218999999998,118.11686906249999,119,0
72,118.076805,118.18898437499999,119,0
34,118.45340718749999,119.42295749999998,125,33
58,118.46141999999999,118.91815031249999,119,0
62,118.46141999999999,119.31077812499998,122,0
46,118.46141999999999,121.54635281249999,121,0
62,118.46943281249999,119.64731624999999,122,65
53,118.84603499999999,120.05596968749998,113,0
58,119.23064999999998,121.16975062499999,118,0
34,119.60725218749998,119.89571343749999,121,33
60,119.61526499999998,119.7995596875,122,65
62,119.61526499999998,120.75308437499999,120,0
58,119.7995596875,119.94379031249998,122,65
60,119.98385437499999,120.20020031249999,122,65
34,119.99186718749999,121.49026312499998,125,33
79,119.99987999999999,121.61045531249998,116,0
67,119.99987999999999,121.61045531249998,120,0
62,120.20821312499999,120.3444309375,122,65
53,120.38449499999999,120.81718687499999,116,0
77,120.76910999999998,121.49827593749998,118,0
65,120.76910999999998,121.522314375,119,0
65,121.13769937499998,121.26590437499999,122,65
53,121.15372499999998,121.49827593749998,112,0
67,121.522314375,122.18737781249999,122,65
31,121.53032718749999,122.27551874999999,125,33
58,121.53833999999999,121.98705749999999,122,0
62,121.53833999999999,122.44378781249999,123,0
43,121.53833999999999,124.63128562499999,120,0
60,121.62648093749999,121.63449374999999,109,0
55,121.92295499999999,123.11686406249999,117,0
65,122.18737781249999,122.29955718749999,122,65
67,122.26750593749999,123.75788906249998,122,65
34,122.29955718749999,122.70821062499999,124,33
58,122.30756999999998,124.16654249999999,121,0
38,122.68417218749998,123.08481281249999,122,33
62,122.69218499999998,123.98224781249999,120,0
43,123.06878718749999,124.21461937499998,125,33
69,123.07679999999999,123.48545343749998,117,0
81,123.07679999999999,124.68737531249998,116,0
55,123.46141499999999,123.87808124999998,121,0
79,123.84602999999998,124.57519593749998,118,0
67,123.84602999999998,126.22583531249998,120,0
65,124.17455531249999,124.43897812499999,122,65
38,124.22263218749998,124.68737531249998,125,33
55,124.23064499999998,124.57519593749998,117,0
67,124.37487562499999,124.59122156249998,122,65
36,124.60724718749998,125.76910499999998,124,33
60,124.61525999999999,125.0639775,123,0
63,124.61525999999999,125.08801593749999,122,0
48,124.61525999999999,126.00147656249999,123,0
70,124.65532406249999,124.96782374999998,122,65
55,124.99987499999999,125.74506656249999,117,0
70,125.07199031249999,125.25628499999999,122,65
60,125.38448999999999,125.87327156249998,118,0
70,125.42455406249998,125.60884874999999,122,65
70,125.68096406249998,125.88128437499999,122,65
35,125.76109218749998,126.12968156249998,125,33
47,125.76910499999998,126.00948937499999,122,0
63,125.76910499999998,126.01750218749999,121,0
55,125.76910499999998,126.12166874999998,119,0
70,125.99346374999999,126.70660406249999,122,65
34,126.14570718749998,126.93096281249998,125,33
58,126.15371999999999,126.52230937499999,123,0
63,126.15371999999999,126.61045031249999,122,0
46,126.15371999999999,126.89089874999999,123,0
67,126.34602749999999,126.96301406249998,18,0
55,126.53833499999999,126.97903968749999,117,0
67,126.65852718749998,126.91493718749999,122,65
33,126.91493718749999,127.66814156249998,125,33
57,126.92294999999999,127.29153937499999,123,0
63,126.92294999999999,127.45980843749999,123,0
45,126.92294999999999,127.70019281249999,123,0
62,126.93096281249998,127.55596218749999,122,65
55,127.30756499999998,127.69217999999998,118,0
60,127.50788531249998,129.6232678125,122,65
32,127.68416718749998,129.26269125,125,33
58,127.69217999999998,128.07679499999998,123,0
63,127.69217999999998,128.26910249999997,123,0
44,127.69217999999998,129.19057593749997,123,0
56,128.07679499999998,128.42134593749998,120,0
63,128.46140999999997,128.95019156249998,120,0
60,128.46140999999997,129.23064,121,0
56,128.846025,129.2066015625,116,0
31,129.2226271875,129.96781875,124,33
58,129.23064,129.6232678125,123,0
63,129.23064,129.88769062499998,123,0
43,129.23064,130.03192124999998,122,0
55,129.615255,129.88769062499998,113,0
34,129.9918571875,130.78512562499998,121,33
56,129.99987,130.41653624999998,123,0
63,129.99987,130.54474125,123,0
41,129.99987,130.76108718749998,122,0
53,130.38448499999998,130.74506156249998,117,0
39,130.76108718749998,131.44217625,125,33
67,130.76909999999998,131.2178175,123,0
58,130.76909999999998,131.233843125,123,0
63,130.76909999999998,131.265894375,123,0
51,130.76909999999998,133.028713125,122,0
39,130.76909999999998,133.11685406249998,123,0
70,130.76909999999998,133.07679,97,48
75,130.76909999999998,133.092815625,86,48
67,130.77711281249998,133.0687771875,123,65
55,131.15371499999998,131.6104453125,93,0
39,131.53031718749997,131.71461187499997,123,33
67,131.53832999999997,131.938970625,123,0
58,131.53832999999997,132.01108593749998,123,0
63,131.53832999999997,132.04313718749998,122,0
39,131.91493218749997,132.099226875,123,33
55,131.922945,132.37166249999999,117,0
39,132.2995471875,132.4998675,124,33
67,132.30756,132.6841621875,123,0
58,132.30756,132.75627749999998,122,0
63,132.30756,132.9085209375,121,0
39,132.6841621875,133.0126875,123,33
55,132.692175,133.00467468749997,118,0
